prob_pred,prob_true
0.06830474707514847,0.18181818181818182
0.1603548119664073,0.18072289156626506
0.25732976925424067,0.19338422391857507
0.3495625308055606,0.32153846153846155
0.4567318481168071,0.40923076923076923
0.5410251882491834,0.5572390572390572
0.6482872997136189,0.7137404580152672
0.7462374248097892,0.810546875
0.8456022013751104,0.9090909090909091
0.9269741307828332,0.95
